time(sec),GPU0_L0,GPU0_L1,GPU0_L2,GPU0_L3,GPU1_L0,GPU1_L1,GPU1_L2,GPU1_L3,GPU2_L0,GPU2_L1,GPU2_L2,GPU2_L3,GPU2_L4,GPU3_L0,GPU3_L1,GPU3_L2,GPU3_L3,GPU3_L4
129.458404,4163874976,10641368484,5688568600,4163910232,5447262672,9920494372,6120179840,6120197456,6099446792,10363839488,7419116364,6099978604,7419002376,7416719616,9880635764,4024890112,7416716032,4024873216
129.462234,4168500896,10653917860,5702014744,4170633816,5447264720,9921543972,6121361536,6121379152,6099971592,10363840512,7419640652,6100503404,7419526664,7417901312,9882733940,4024891136,7417897728,4024874240
129.466012,4171123872,10658493860,5703066392,4171159128,5447265744,9922592548,6121363584,6121381200,6100496392,10363842560,7420165452,6100503916,7420051464,7419080960,9882733940,4024891648,7419077376,4024874752
129.469794,4173745824,10665051556,5708310296,4173781080,5447267792,9923642148,6122545280,6122562896,6101020680,10363842560,7420165964,6101028204,7420051976,7419083008,9883783540,4024892160,7419079424,4024875776
129.473585,4174271648,10669514148,5712507672,4175355480,5447269840,9924691748,6123726976,6123744592,6101545480,10363845632,7420690764,6101553004,7420576776,7420264704,9883784564,4024893696,7420261120,4024876800
129.477993,4175320992,10671875492,5712510744,4175881560,5447271888,9925741348,6124908672,6124926288,6102070280,10363847680,7421215564,6102077804,7421101576,7421446400,9884834164,4024894208,7421442816,4024877312
129.481827,4175847072,10674239908,5713560344,4175882328,5447272912,9926271524,6126088320,6126105936,6102595080,10363849728,7421740364,6102602604,7421626376,7422626048,9885882740,4024894720,7422622464,4024877824
129.485639,4176371616,10674245028,5713562392,4176408408,5447274960,9926791972,6127270016,6127287632,6102595592,10363850752,7422264652,6103127404,7422150664,7423807744,9886932340,4024895744,7423804160,4024878848
129.489448,4176372640,10676610468,5714614040,4176933208,5447275984,9927840548,6127272064,6128469328,6103120392,10363852800,7422789452,6103652204,7422675464,7424989440,9887981940,4024896768,7424985856,4024879872
129.493514,4176898464,10678970788,5715663640,4177986392,5447282128,9930989348,6130817152,6130834768,6104694280,10363857920,7424364364,6104702316,7424249352,7427358976,9891138932,4029622528,7427355392,4029605632
129.506448,4178475936,10683707812,5718818584,4178511704,5447288180,9932042952,6132000896,6132018420,6105219080,10368054272,7424364876,6107324268,7426309640,7433257216,9900577140,4029623040,7433255680,4029987072
129.510247,4179000736,10686072228,5718820632,4179036504,5447291252,9932046024,6133181568,6133199092,6109939208,10372252672,7426987852,6109946732,7426872840,7443351808,9919452532,4038541056,7443354368,4038528256
129.514033,4179526048,10688436644,5719871256,4179561816,5447299444,9933101768,6134366336,6134383860,6112563208,10376452096,7431708492,6112570732,7431593992,7449260288,9929954676,4043264256,7449256704,4043248384
129.518521,4180051872,10690802084,5720922904,4180087640,5448352116,9935203016,6134894208,6134911732,6113747464,10378825728,7433417036,6113754988,7433302024,7449263360,9932054900,4043790592,7449259776,4043773696
129.522342,4180051872,10690803108,5721972504,4180088664,5449402740,9936251592,6136073856,6136091380,6115453448,10383544320,7433419084,6116640620,7435663880,7450969856,9932056948,4044316416,7450966272,4044299520
129.526131,4180577696,10693167524,5721974552,4180613464,5450453364,9938349768,6138174080,6138191604,6117817352,10385913856,7437224780,6117824876,7437109768,7452674816,9934158196,4044842752,7452671232,4044825856
129.529946,4181103520,10695528868,5723026200,4181139288,5451508084,9938879176,6139604608,6139897588,6118115336,10386184192,7437227596,6118124908,7437112072,7453201664,9936255348,4045367040,7453198080,4045350656
129.533721,4181103520,10695532964,5724075800,4181139288,5452818804,9939928776,6139880064,6139897588,6119298056,10388806144,7437229644,6119305580,7438294024,7454905600,9937305972,4045892352,7454902016,4045875968
129.538433,4181629344,10697894308,5724078872,4181665112,5455180660,9942029000,6141060992,6141078516,6120775688,10391170048,7439591500,6120783212,7439475976,7455432448,9939404148,4045893376,7455428864,4045876480
129.542213,4181930912,10700259748,5725129496,4182190936,5457279348,9944128200,6142110336,6142127860,6123433992,10396159488,7440775756,6123441516,7440660232,7456612608,9939406196,4046419200,7456609536,4046402304
129.546012,4182155168,10700263844,5725129496,4182190936,5457280372,9945176776,6142765696,6142783220,6124614664,10398780928,7443135308,6124917100,7443019784,7457663744,9942552948,4046944512,7457660672,4046927616
129.549793,4182156192,10704721316,5726180120,4182191960,5459639668,9946226888,6143290496,6143308020,6126090248,10403504128,7444315212,6126097772,7444199688,7458844928,9944653172,4047994624,7458841344,4047977728
129.553553,4182419104,10704722852,5726774040,4182455640,5460951924,9947277000,6143946624,6143964148,6128748552,10407768576,7446679116,6129935724,7447743240,7461468672,9947798900,4049043200,7461988864,4049027328
129.557324,4182420640,10704987044,5726777112,4182456408,5460954484,9948326600,6144471168,6144488692,6129933320,10408759808,7447862860,6129940844,7447747592,7463697152,9949898100,4050093312,7463693568,4050076416
129.561114,4182420896,10705249700,5727368984,4182456920,5462267252,9948329672,6144603776,6144621300,6130229000,10408764416,7447863372,6130237036,7447747848,7464221440,9950948724,4050748672,7464742144,4050731776
129.564914,4182421152,10705249700,5727368984,4182456920,5464364916,9950428872,6145653120,6145670644,6130525960,10411385856,7447865676,6131713644,7447750408,7465402624,9953639796,4051798528,7465398528,4051781632
129.568700,4182422176,10705513380,5727961880,4182457944,5464628084,9951477960,6146308480,6146326004,6132888328,10413749760,7450227276,6132896364,7450111752,7465402624,9953639796,4051930112,7465922816,4051913216
129.572491,4182422176,10705513380,5727961880,4182457944,5464629108,9951478984,6146309248,6146327284,6134332424,10416375296,7451409228,6134634860,7451293704,7466059520,9955282292,4052455168,7466054912,4052438272
129.576322,4182424224,10705779108,5728556824,4182459992,5466989428,9953578696,6147489664,6147507188,6135806984,10418735104,7452589132,6135814508,7452473608,7466583808,9955282292,4052586240,7466579200,4052569344
129.580104,4182424480,10705779620,5729146648,4182460248,5467251572,9953579208,6147620736,6147638260,6135806984,10418736128,7452621900,6135814508,7452506376,7466715648,9955875188,4052718080,7466711040,4052701184
129.583867,4182425504,10706043300,5729740568,4182461272,5468301684,9954628296,6148145792,6148163316,6135809288,10418887680,7452621900,6135816556,7452506632,7466715648,9955875188,4052718080,7466711296,4052701440
129.587630,4182425504,10706043300,5729740568,4182461272,5468303732,9954694856,6148211328,6148228852,6137023752,10421252096,7453805644,6137031020,7453690376,7466715904,9956465012,4052718336,7466842368,4053226240
129.591339,4182426784,10706307492,5729743640,4182462552,5469500788,9954695880,6148212096,6148229364,6137023752,10421252096,7453838412,6137031020,7453723144,7467371776,9957516660,4053374208,7467367168,4053357312
129.595023,4182427040,10706308004,5730333464,4182462808,5469500788,9955745736,6148736896,6148754420,6138205448,10423762944,7455020364,6138245740,7454904840,7467896320,9959156084,4054423552,7467891712,4054406656
129.598710,4182427296,10706571172,5730861848,4182463576,5470550388,9956859848,6149261184,6149278708,6139417864,10426123264,7456200012,6139425388,7456084488,7468027904,9960206708,4054423552,7468023296,4054406656
129.602382,4182428064,10706572196,5731452696,4182465112,5470550388,9956859848,6149261184,6149278964,6139417864,10426188800,7456232780,6139425388,7456117256,7469077248,9961847156,4055079936,7469073152,4055587584
129.606054,4182462112,10706705828,5731453720,4182498392,5471814004,9957975240,6149786496,6149803508,6139428104,10426340352,7456235084,6139435884,7456119304,7469733120,9962897780,4055735552,7469728512,4055718656
129.609727,4182462112,10706706084,5731455000,4182498392,5471815028,9957975240,6149786496,6149803508,6139428104,10428699648,7456235084,6139435884,7456119560,7469733120,9963487604,4055735808,7469859840,4055718912
129.613319,4182495904,10706708388,5731521560,4182532440,5471962484,9957976776,6149787008,6149804532,6140610056,10431100672,7457416780,6141797228,7458482952,7470389504,9965653364,4056391680,7470384896,4056374784
129.616931,4182529184,10706711972,5731590424,4182566488,5474098292,9960074952,6150836352,6150853620,6142971400,10433464064,7459778124,6142978924,7459662600,7470455808,9965654644,4056393216,7470450944,4056375808
129.620546,4182530464,10706712228,5731590680,4182566744,5474098292,9960074952,6150836352,6150853620,6142971400,10433464064,7459778124,6142978924,7459662600,7470980096,9966703220,4056991232,7470975232,4056973824
129.624165,4182530976,10706712484,5731608088,4182566744,5475147892,9961124552,6151361152,6151378420,6142973448,10433468160,7459780172,6142980972,7459664648,7470980864,9966769780,4057516800,7471500800,4058612992
129.627767,4182538912,10706732196,5731629848,4182579544,5484594292,9971514056,6157133952,6157676020,6153606664,10456748800,7471597388,6155977580,7472663048,7477119232,9979128180,4063330304,7477114368,4063311616
129.631338,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.634946,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.638562,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.642217,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.645860,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.649501,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.653151,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.656839,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.660522,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.671456,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.675141,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.678840,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.682546,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.686279,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.690007,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.693718,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.697439,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.701199,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.704948,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.708936,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.712673,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.716438,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.720214,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.723991,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.727750,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.731521,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.735309,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.746622,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.750427,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.754206,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.758009,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.761836,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.765630,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.769448,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.773259,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.777111,4183869088,10709390244,5734284824,4183906136,5493151860,9979128520,6160363136,6160380404,6160367880,10468257280,7477176140,6160375660,7477057800,7477119232,9979128180,4063330304,7477114368,4063311616
129.780936,4183869088,10709390244,5734284824,4183906136,5501352052,9979128524,6160363136,6160380404,6160370860,10476459520,7481898320,6160378732,7481781000,7477119232,9979128180,4063330304,7477114368,4063311616
129.784790,4183869088,10709390244,5734284824,4183906136,5501354100,9979136716,6162460288,6162477556,6160371884,10480653824,7481902672,6160380780,7481784840,7477119232,9979132184,4067430400,7477114368,4067411712
129.788618,4183869088,10709390244,5734284824,4183906136,5505548404,9988582092,6164558464,6164575732,6160373932,10484850176,7486621264,6160381804,7486507272,7479217408,9979136280,4069528576,7479212544,4069509888
129.792447,4183869088,10709390244,5734284824,4183906136,5505550452,9998019276,6164558464,6164575732,6160373932,10484850176,7490819664,6160382828,7495420424,7481314560,9979138328,4069529600,7481309696,4069510912
129.796264,4183869088,10709390244,5734284824,4183906136,5509746804,10006416076,6166656640,6166673908,6160900268,10486950400,7495538768,6160908652,7495420936,7483412736,9979140376,4071626752,7483407872,4071608064
129.801790,4183869088,10709390244,5734284824,4183906136,5511844980,10015854284,6167839360,6167856628,6161425068,10486952448,7496063824,6161432940,7495945480,7483413760,9979144472,4072676352,7483410944,4072657664
129.805672,4183869088,10709390244,5734284824,4183906136,5511847028,10016903884,6169021056,6169038324,6161949868,10486953472,7496588112,6161957740,7496470280,7484595456,9980194072,4072677376,7484590592,4072658688
129.809531,4183869088,10709390244,5734284824,4183906136,5511849076,10017953484,6169023104,6169040372,6161950380,10486955520,7497112912,6162482540,7496994568,7484597504,9981242648,4072677888,7485772288,4072659712
129.813376,4183869088,10709390244,5734284824,4183906136,5511851124,10019003084,6170204800,6170222068,6162475180,10486957568,7497637712,6162483052,7497519368,7485779200,9982292248,4072678912,7485774336,4072660224
129.817220,4183869088,10709390244,5734284824,4183906136,5511853172,10020052684,6171386496,6171403764,6162999980,10486959616,7498162512,6163007852,7498044168,7486960896,9983341848,4072679936,7486956032,4072661248
129.822095,4183869088,10709390244,5734284824,4183906136,5511855220,10021102284,6172568192,6172585460,6163524780,10486961664,7498687056,6163532652,7498569224,7488140544,9983342872,4072680448,7488135680,4072661760
129.825964,4183869088,10709390244,5734284824,4183906136,5511857268,10022151884,6173749888,6173767156,6164049068,10486963712,7499212112,6164057452,7499093768,7489322240,9984392472,4072681472,7489317376,4072664320
129.837406,4183873188,10709390244,5734288828,4183910232,5511862388,10025299660,6177292928,6177312244,6165623468,10486968832,7500262480,6165631340,7500143624,7491687680,9987540248,4072684032,7491682816,4072665344
129.842278,4197512612,10717782948,5734297020,4197550168,5511864436,10026349260,6178474624,6178493940,6166148268,10486969856,7500786768,6166156140,7500667912,7492867328,9987541272,4072684544,7492862464,4072665856
129.846134,4202230948,10721983396,5735349692,4202269272,5511866484,10027398860,6179656320,6179673588,6166148780,10486971904,7501311568,6166680940,7501192712,7492869376,9988590872,4072685568,7494044160,4072666880
129.849996,4202756260,10724346788,5736400316,4203318872,5511867508,10028448460,6180838016,6180855284,6166673580,10486973952,7501836624,6166681452,7501717256,7494051072,9989639448,4072686080,7494046208,4072667392
129.853858,4203805604,10729073572,5738499516,4204368472,5511869556,10028449484,6180840064,6180857332,6167197868,10486976000,7502361168,6167206252,7502242312,7495232768,9990689048,4072687104,7495227904,4072668416
129.857691,4204854948,10733796260,5740598716,4205418072,5511872628,10030547660,6183201408,6183218676,6167723180,10486978048,7502885712,6167731052,7502767368,7496414464,9991738648,4072688128,7496409600,4072669440
129.862861,4205904548,10738527140,5742696892,4205943128,5511873652,10030548684,6183203456,6183220724,6168247468,10486979072,7503411024,6168255852,7503291656,7497594112,9991739672,4072688640,7497589248,4072669952
129.866711,4206429604,10740890532,5743746492,4206468184,5511875700,10031598284,6184385152,6185582068,6168772268,10486981120,7503411536,6168780140,7503292168,7497596160,9992788248,4072689152,7498770944,4072670976
129.870574,4207478180,10745613220,5744797116,4207517784,5511877748,10032647884,6185566848,6185584116,6169297068,10486982144,7503936080,6169304940,7503817224,7498777856,9993837848,4072690176,7498772992,4072671488
129.874427,4208003748,10750144420,5746896316,4208567384,5511878772,10033697484,6186748544,6186765812,6169821868,10486984192,7504460368,6169829740,7504341512,7499957504,9994887448,4072691200,7499954688,4072672512
129.878280,4208528036,10751237284,5748910012,4209092952,5511880820,10034746060,6187930240,6187947508,6169822380,10486986240,7504985424,6170354540,7504866056,7501139200,9994888472,4072691712,7501134336,4072673024
129.882138,4209577636,10755070884,5750044092,4209617752,5511882868,10035795660,6189109888,6189127156,6170347180,10486988288,7505509968,6170355052,7505391112,7501141248,9995937048,4072692224,7502316032,4072673536
129.885996,4210102692,10757434276,5751093692,4210666584,5511884916,10036845260,6190291584,6190308852,6170871468,10486990336,7506035024,6170879852,7505915656,7502320896,9995938072,4072692736,7502316032,4072674048
129.889857,4210627492,10759797668,5752143292,4210667096,5511885940,10036846284,6191473280,6191490548,6171396268,10486991360,7506035280,6171404140,7505916424,7502322944,9996986648,4072693248,7502318080,4072674560
129.893657,4211152548,10762161060,5753192892,4211191640,5511887988,10037895884,6191475328,6191492596,6171921068,10486992384,7506560080,6171928940,7506441224,7503504640,9998036248,4072694272,7503499776,4072676096
129.897472,4214716580,10775083940,5766638012,4215816536,5511890036,10038945484,6192657024,6192674292,6172445868,10486994432,7507084624,6172453740,7506965256,7504686336,9999085848,4072695808,7505861120,4072677120
129.901326,4218400420,10779284388,5767690684,4218894424,5511891060,10039994060,6193838720,6193855988,6172446380,10486996480,7507609424,6172454252,7507490056,7505868032,10000135448,4072696320,7505863168,4072677632
129.905124,4218925988,10788203428,5772935612,4221587032,5511893108,10041043660,6195018368,6195035636,6172971180,10486998528,7508133968,6172979052,7508015112,7507047680,10000136472,4072696832,7507042816,4072678144
129.908936,4221547684,10788207524,5773986236,4221587800,5511894132,10042093260,6196200064,6196217332,6173495468,10486999552,7508134480,6173503340,7508539912,7508229376,10001186072,4072697856,7508224512,4072679168
129.912712,4223121572,10792670116,5777132988,4223162712,5511896180,10042094284,6196202112,6196219380,6174020268,10487000576,7508659280,6174028140,7508540424,7508231424,10002234648,4072698112,7508694784,4072680448
129.916517,4223647396,10795035556,5778184636,4223688536,5511898228,10043143884,6197383808,6197401076,6174545068,10487002624,7509183568,6174552940,7509064712,7509413120,10003284248,4072699136,7509408256,4072680960
129.920390,4224172196,10797395876,5778187708,4224213336,5511900276,10044193484,6198565504,6198582772,6174545580,10487004672,7509708368,6174553452,7509589512,7510592768,10003285272,4072699648,7510587904,4072681472
129.924203,4224648868,10799761316,5779238332,4224739160,5511901300,10045242060,6199747200,6199764468,6175070380,10487006720,7510233168,6175078252,7510114312,7511774464,10004334872,4072700672,7511769600,4072682496
129.928009,4224698532,10799766436,5780287932,4224739672,5511903348,10046291660,6200926848,6200944116,6175594668,10487007744,7510233680,6175603052,7510639112,7512956160,10005384472,4072701696,7512951296,4072683520
129.931935,4225223844,10802130852,5781339580,4225265752,5511904372,10046292684,6200928896,6200946164,6176119468,10487009792,7510758480,6176127340,7510639624,7512958208,10006433048,4072702208,7514132992,4072684544
129.935736,4225749924,10804492196,5781341628,4225790552,5511906420,10047342284,6202110592,6202127860,6176644268,10487010816,7511282768,6176652140,7511164424,7514139904,10007482648,4072703232,7514135040,4072685056
129.939557,4226275748,10806857636,5782394300,4226316376,5511908468,10048391884,6203292288,6203309556,6176644780,10487012864,7511807568,6177176940,7511688712,7515319552,10008540440,4072708352,7515316736,4072690176
129.943365,4226276260,10806862756,5783443900,4226316888,5511913496,10049444464,6204473984,6204491160,6177169580,10487014912,7512332368,6177177452,7512213512,7516505344,10008541464,4072708864,7516500480,4072690688
129.947187,4226801316,10809227172,5784494524,4226843480,5511917592,10050494064,6205658752,6205675928,6177693868,10488722176,7512857168,6179799404,7514835464,7517687040,10019028248,4077428480,7517682176,4077410304
129.951012,4227327140,10811588516,5784496572,4227368280,5511922712,10050497136,6205659776,6206149272,6180316844,10491214336,7514955856,6180324716,7514837000,7522407680,10028465432,4086341888,7522402816,4086323712
129.954805,4227852452,10813952932,5785547196,4227893592,5512976408,10051551856,6207368832,6207386008,6182939820,10497771008,7517578320,6182947692,7517459976,7532500224,10038953240,4086867200,7533019648,4086849024
129.958648,4227852964,10816318372,5786598844,4228419672,5514028056,10053652080,6208550528,6208567704,6185301676,10500136448,7519282512,6185309548,7519164168,7534206720,10040003864,4086868736,7534201856,4086850560
129.962473,4228378020,10816318372,5786598844,4228419672,5514028056,10054700656,6209074816,6209091992,6185828012,10500140544,7520466256,6185835884,7520347912,7534209280,10042101784,4087917824,7534728704,4087899648
129.966284,4228904100,10818683812,5787650492,4228945240,5517175832,10058372720,6212876416,6212893592,6185830572,10500146688,7520730704,6185838444,7520612872,7535258368,10043151640,4087918848,7536433664,4087901696
129.970106,4228905124,10818688932,5788701116,4228946264,5517437976,10058373232,6212876672,6212893848,6187310252,10502776320,7521914704,6187318124,7521796872,7536441600,10044203288,4087920896,7536436736,4087902720
129.973892,4229429924,10821053348,5789750716,4229471576,5518489112,10059422320,6213401984,6213419160,6188490924,10505398272,7523094608,6188498796,7522976776,7537621248,10045252888,4088445696,7538140672,4088951808
129.977675,4229954724,10823412644,5789751740,4229995864,5520587288,10061522544,6214582144,6214599320,6188785836,10505398784,7523095120,6188794732,7522977288,7538671872,10048400664,4089495296,7538667008,4089477120
129.981471,4229954724,10823416740,5789751740,4229995864,5520851992,10061524592,6214582912,6214600088,6190261420,10510383616,7524275024,6190271340,7524157192,7540376832,10048408856,4090024704,7540376064,4090531328
129.985270,4229955492,10825513892,5790800316,4229996120,5522162712,10061525616,6215238784,6215255960,6191444140,10510384128,7525457232,6191452012,7525338888,7541432320,10051556632,4090550016,7541426944,4090531840
129.989065,4230218916,10827876260,5790807484,4230260056,5523212312,10062574704,6215763840,6215781016,6192920748,10513010176,7526639440,6192928620,7526521096,7543136256,10053654808,4091599616,7543130880,4091581440
129.992860,4230219684,10828139940,5791400380,4230261336,5524524568,10063626352,6215895680,6215912856,6194103468,10515635712,7527821648,6194406252,7527702792,7544711936,10054705432,4091600640,7544706048,4091582464
129.996644,4230220452,10828405156,5792583100,4230263384,5527936536,10067824240,6218256768,6218273944,6197058732,10520889856,7530185808,6197066604,7530067208,7547597312,10058455320,4093310976,7547591424,4093292800
130.007577,4230222500,10828668836,5793177020,4230264408,5529248280,10067825776,6218256768,6218799000,6197357996,10523253760,7530189392,6197365356,7530070536,7552320512,10068944152,4098685440,7552314624,4098667264
130.011404,4230222756,10828668836,5793177020,4230264408,5529248792,10068875888,6218781824,6218799000,6198537644,10523253760,7530189392,6198807148,7531250184,7552845568,10069533976,4098685696,7552839680,4098667520
130.015186,4230223268,10828933028,5793181116,4230265688,5530559512,10069924976,6219437184,6219454616,6201455788,10528238592,7533730640,6201463660,7533612296,7553500928,10070585624,4099341568,7553495040,4099323392
130.018969,4230224804,10828934564,5793771964,4230266456,5530561048,10069925488,6219437440,6219454616,6201455788,10528239104,7533730640,6201463660,7533613064,7553501696,10071175448,4099341824,7553626880,4099454720
130.022773,4230225572,10829198244,5794363836,4230267480,5530824216,10069928048,6219569536,6219586712,6202639532,10532966912,7535876688,6203827052,7536008712,7553633024,10072815896,4099997952,7554151424,4099979776
130.026527,4230226852,10829461924,5794957756,4230268504,5530824728,10069928560,6219569792,6219586968,6206211500,10537837056,7538486096,6206219116,7538368008,7554288384,10072818968,4099997952,7554282496,4099979776
130.030213,4230226852,10829583012,5794960828,4230268504,5531874328,10071042672,6220159616,6220176792,6206213548,10540197376,7539700560,6207400812,7539582472,7554289152,10072819992,4100653824,7554283776,4100635648
130.033921,4230228644,10829727140,5795486140,4230270296,5533072408,10071108464,6220159872,6220177048,6207395244,10540348928,7539702608,6207403116,7539584520,7554945536,10075510040,4101178880,7554939648,4101160704
130.037581,4230229156,10829728676,5796076988,4230304088,5533073432,10072158064,6220684672,6220701848,6208607660,10542708224,7539702864,6208615532,7539584520,7555469824,10075510040,4101309952,7555463936,4101291776
130.041237,4230261924,10829859748,5796078012,4230304088,5534122008,10072159088,6220685184,6220702360,6208607660,10542709248,7540882512,6208615532,7540796936,7555470080,10076099864,4101310208,7555464192,4101292032
130.044928,4230262436,10829861028,5796079036,4230304600,5534271512,10073207664,6221209728,6221226648,6208607660,10542922240,7540915280,6208615788,7540796936,7555601408,10077151512,4101966336,7556120320,4101948160
130.048595,4230295972,10829863332,5796145852,4230338904,5534339096,10073275504,6221211008,6221227672,6209795500,10545281536,7540915536,6209803628,7540797192,7556126208,10077741336,4101966336,7556120320,4101948160
