Time(sec),sum,GPU0_L0_rx,GPU0_L0_tx,GPU0_L1_rx,GPU0_L1_tx,GPU0_L2_rx,GPU0_L2_tx,GPU0_L3_rx,GPU0_L3_tx,GPU0_L4_rx,GPU0_L4_tx,GPU0_L5_rx,GPU0_L5_tx,GPU1_L0_rx,GPU1_L0_tx,GPU1_L1_rx,GPU1_L1_tx,GPU1_L2_rx,GPU1_L2_tx,GPU1_L3_rx,GPU1_L3_tx,GPU1_L4_rx,GPU1_L4_tx,GPU1_L5_rx,GPU1_L5_tx,GPU2_L0_rx,GPU2_L0_tx,GPU2_L1_rx,GPU2_L1_tx,GPU2_L2_rx,GPU2_L2_tx,GPU2_L3_rx,GPU2_L3_tx,GPU2_L4_rx,GPU2_L4_tx,GPU2_L5_rx,GPU2_L5_tx,GPU3_L0_rx,GPU3_L0_tx,GPU3_L1_rx,GPU3_L1_tx,GPU3_L2_rx,GPU3_L2_tx,GPU3_L3_rx,GPU3_L3_tx,GPU3_L4_rx,GPU3_L4_tx,GPU3_L5_rx,GPU3_L5_tx,GPU4_L0_rx,GPU4_L0_tx,GPU4_L1_rx,GPU4_L1_tx,GPU4_L2_rx,GPU4_L2_tx,GPU4_L3_rx,GPU4_L3_tx,GPU4_L4_rx,GPU4_L4_tx,GPU4_L5_rx,GPU4_L5_tx,GPU5_L0_rx,GPU5_L0_tx,GPU5_L1_rx,GPU5_L1_tx,GPU5_L2_rx,GPU5_L2_tx,GPU5_L3_rx,GPU5_L3_tx,GPU5_L4_rx,GPU5_L4_tx,GPU5_L5_rx,GPU5_L5_tx,GPU6_L0_rx,GPU6_L0_tx,GPU6_L1_rx,GPU6_L1_tx,GPU6_L2_rx,GPU6_L2_tx,GPU6_L3_rx,GPU6_L3_tx,GPU6_L4_rx,GPU6_L4_tx,GPU6_L5_rx,GPU6_L5_tx,GPU7_L0_rx,GPU7_L0_tx,GPU7_L1_rx,GPU7_L1_tx,GPU7_L2_rx,GPU7_L2_tx,GPU7_L3_rx,GPU7_L3_tx,GPU7_L4_rx,GPU7_L4_tx,GPU7_L5_rx,GPU7_L5_tx
88.398822,6556672000,0,409816000,0,819584000,0,819584000,0,409816000,0,409768000,0,409768000,0,0,819584000,0,0,0,0,0,0,0,0,0,0,0,0,0,819584000,0,0,0,0,0,0,0,0,0,0,0,409816000,0,0,0,0,0,409768000,0,409816000,0,0,0,0,0,0,0,0,0,409768000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.739933,6556672000,0,409816000,0,819584000,0,819584000,0,409816000,0,409768000,0,409768000,0,0,819584000,0,0,0,0,0,0,0,0,0,0,0,0,0,819584000,0,0,0,0,0,0,0,0,0,0,0,409816000,0,0,0,0,0,409768000,0,409816000,0,0,0,0,0,0,0,0,0,409768000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.082727,6556672000,0,409816000,0,819584000,0,819584000,0,409816000,0,409768000,0,409768000,0,0,819584000,0,0,0,0,0,0,0,0,0,0,0,0,0,819584000,0,0,0,0,0,0,0,0,0,0,0,409816000,0,0,0,0,0,409768000,0,409816000,0,0,0,0,0,0,0,0,0,409768000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.945050,19080880000,90352000,500168000,180672000,1000264000,289632000,1109224000,93488000,503312000,92448000,502224000,93496000,503264000,110264000,111312000,1109224000,289632000,235208000,235208000,115480000,117848000,110264000,112376000,115488000,117848000,135120000,130408000,117856000,115488000,1000264000,180672000,65480000,63120000,118904000,115488000,65480000,63120000,64176000,65480000,237344000,239928000,502272000,94816000,233744000,235840000,64176000,65480000,502224000,94816000,503320000,95856000,118960000,118968000,138848000,138848000,120000000,122128000,118968000,118968000,503272000,95864000,122128000,122096000,223296000,223264000,62096000,62088000,112384000,113680000,112376000,113680000,62096000,62096000,62088000,62096000,138848000,138864000,120008000,122368000,137240000,137248000,62096000,62096000,121056000,122360000,240568000,237944000,122376000,121056000,223288000,225392000,122376000,120016000,122360000,121056000,122384000,120024000
90.307973,22365168000,97160000,506976000,297144000,1013856000,389296000,1124904000,135912000,507960000,97152000,506928000,135912000,507912000,189032000,134568000,1124904000,389296000,249160000,301736000,205328000,141384000,189024000,138752000,205320000,141376000,141224000,191720000,150824000,209536000,1013856000,313936000,69056000,101672000,150824000,209536000,69056000,101680000,101672000,69056000,301752000,249160000,506976000,97160000,244952000,244952000,101680000,69056000,506928000,97152000,507960000,140136000,123456000,198240000,143240000,185312000,185288000,168488000,123456000,198256000,507912000,140136000,168520000,185288000,231208000,380808000,63768000,89024000,142984000,198480000,142976000,198472000,63768000,89016000,89024000,63768000,185352000,143240000,124024000,124040000,212744000,141224000,89016000,63768000,124032000,124016000,244952000,244952000,124040000,124024000,399680000,231208000,198240000,123456000,124016000,124032000,198264000,123456000
90.644163,31871456000,189624000,582656000,372048000,1165704000,592080000,1387792000,190184000,585216000,189608000,582632000,190216000,585168000,228832000,226152000,1406672000,592088000,489096000,479784000,245064000,239840000,233016000,226144000,245056000,239840000,260760000,274360000,239840000,245064000,1184584000,380440000,134544000,134056000,239840000,245056000,134552000,134080000,134056000,134544000,479792000,489104000,592688000,191992000,482512000,480808000,134080000,134560000,592664000,191968000,594656000,194416000,243216000,245040000,264800000,282760000,248000000,249056000,243216000,245056000,594608000,194424000,249056000,248000000,455024000,457640000,116688000,125144000,226160000,233032000,226144000,233024000,116696000,125144000,125144000,116688000,282760000,264800000,244360000,237240000,274424000,260768000,125144000,116696000,244368000,237200000,485536000,482512000,237240000,244360000,457640000,455024000,245040000,243216000,237200000,244368000,245056000,243216000
90.960132,45712008000,289560000,690112000,579496000,1380040000,897144000,1713176000,292544000,701456000,289560000,698480000,293640000,701416000,352864000,348080000,1734688000,914752000,745784000,746312000,373664000,373656000,353120000,353128000,373656000,373664000,423680000,423680000,373656000,373664000,1402392000,582800000,207168000,207168000,373664000,373656000,207184000,207184000,207168000,207168000,747496000,747496000,701288000,291480000,734864000,734864000,207184000,207184000,701272000,291480000,704240000,294400000,370368000,370360000,429728000,429728000,379176000,379176000,370376000,370384000,704200000,294448000,379176000,379176000,693632000,693632000,191304000,191312000,353128000,353136000,353128000,353120000,191304000,191296000,191312000,191304000,429728000,429728000,372088000,372112000,423680000,423680000,191296000,191304000,372096000,372072000,734864000,734864000,372112000,372088000,693632000,693632000,370360000,370368000,372072000,372096000,370384000,370376000
91.280599,58901376000,388648000,798448000,777072000,1596664000,1221256000,2040848000,392544000,802384000,388640000,798432000,392592000,802336000,470848000,470840000,2040848000,1221256000,996656000,996656000,498216000,498208000,470832000,470840000,498224000,498224000,564912000,564912000,498208000,498216000,1596664000,777072000,276224000,276232000,498224000,498224000,276240000,276240000,276232000,276224000,996656000,996656000,798448000,388648000,979816000,979816000,276240000,276240000,798432000,388640000,802384000,392544000,493832000,493816000,572976000,572976000,505568000,505568000,493832000,493848000,802336000,392592000,505568000,505568000,924840000,924840000,255072000,255080000,470840000,470848000,470840000,470832000,255072000,255072000,255080000,255072000,572976000,572976000,496120000,496144000,564912000,564912000,255072000,255072000,496128000,496104000,979816000,979816000,496144000,496120000,924840000,924840000,493816000,493832000,496104000,496128000,493848000,493832000
91.636571,72317416000,485808000,895608000,971336000,1790928000,1526568000,2346160000,490680000,900520000,485800000,895592000,490760000,900488000,588560000,588552000,2346160000,1526568000,1245824000,1245824000,622768000,622768000,588544000,588552000,622776000,622776000,706136000,706136000,622768000,622768000,1790928000,971336000,345280000,345288000,622776000,622776000,345304000,345296000,345288000,345280000,1245824000,1245824000,895608000,485808000,1224768000,1224768000,345296000,345304000,895592000,485800000,900520000,490696000,617288000,650080000,716224000,749840000,631960000,632024000,617288000,650112000,900488000,490768000,632024000,631960000,1156048000,1156048000,318848000,318848000,588552000,588560000,588552000,588544000,318840000,318840000,318848000,318848000,749840000,716224000,620152000,620176000,706136000,706136000,318840000,318840000,620160000,620136000,1290376000,1224768000,620176000,620152000,1221656000,1156048000,650088000,617288000,620136000,620160000,650120000,617288000
91.976319,87185656000,582984000,992776000,1249592000,1985200000,1831888000,2651480000,630832000,998664000,582984000,992752000,630880000,998632000,706272000,706264000,2651480000,1831888000,1494992000,1494992000,818640000,747320000,706256000,706256000,818664000,747336000,847368000,889472000,747320000,818648000,1985200000,1249600000,414344000,440640000,747336000,818664000,414368000,440648000,440640000,414344000,1494992000,1494992000,992776000,582984000,1530712000,1535328000,440656000,414368000,992752000,582984000,998664000,648664000,770200000,824976000,859464000,928872000,758352000,811016000,770192000,825016000,998632000,648712000,811016000,758352000,1437816000,1387264000,382616000,382624000,706264000,706272000,706256000,706256000,382608000,382608000,382624000,382616000,930984000,859464000,769432000,744208000,897856000,847368000,382608000,382648000,769456000,776968000,1535328000,1530744000,777008000,769432000,1387264000,1437824000,826032000,770216000,776968000,769456000,826072000,770208000
92.296615,90488208000,645592000,992776000,1290840000,1985200000,1956816000,2651480000,651448000,998664000,645584000,992752000,651496000,998632000,706272000,733928000,2651480000,1956824000,1675072000,1563552000,837352000,781840000,706256000,733920000,837376000,781848000,916400000,919560000,781840000,837352000,1985200000,1290840000,448856000,448888000,781848000,837376000,448880000,448904000,448888000,448856000,1564080000,1675072000,992776000,645592000,1538816000,1645592000,448904000,448880000,992760000,645584000,1015440000,651448000,776280000,828664000,930520000,931664000,791968000,813696000,776264000,828704000,1015440000,651496000,813696000,792032000,1442608000,1493448000,410288000,403640000,733936000,777592000,733928000,787024000,410280000,407856000,415320000,410288000,931664000,930520000,780280000,832144000,919560000,916400000,418360000,410280000,780296000,832104000,1645592000,1538816000,832144000,780280000,1562584000,1442608000,828664000,776280000,832104000,780296000,828704000,776264000
92.671164,105171904000,759528000,1124496000,1485144000,2248528000,2337952000,3136904000,766360000,1132344000,759536000,1124472000,766416000,1132320000,913432000,851640000,3136904000,2337952000,1924248000,1813264000,961920000,944152000,913408000,851648000,961936000,944160000,1057624000,1060792000,944152000,961920000,2248528000,1485144000,517928000,517952000,944160000,961936000,517944000,517976000,517952000,517928000,1813264000,1924248000,1124496000,759528000,1783768000,1890552000,517976000,517944000,1124472000,759536000,1132344000,766360000,899736000,952120000,1073760000,1074912000,955264000,940088000,899720000,952160000,1132320000,766416000,940088000,955792000,1673816000,1794336000,474064000,482424000,851640000,914024000,851648000,914000000,474048000,482472000,482496000,474064000,1074912000,1073760000,904312000,956176000,1060792000,1057624000,482472000,474048000,904320000,956136000,1890568000,1783768000,956176000,904312000,1828024000,1673816000,952120000,899736000,956136000,904320000,952160000,899720000
93.014176,124330328000,873592000,1284104000,1747232000,2568000000,2747824000,3567416000,883240000,1293080000,874456000,1284232000,883320000,1293064000,1059400000,1059392000,3567416000,2747832000,2242488000,2242488000,1120976000,1120984000,1059392000,1059392000,1121008000,1121000000,1271048000,1271048000,1120984000,1120976000,2568000000,1748416000,621520000,621528000,1121000000,1121008000,621544000,621536000,621528000,621520000,2242488000,2242488000,1284264000,874448000,2204592000,2204592000,621536000,621544000,1284232000,874456000,1293088000,883240000,1111136000,1111096000,1289200000,1289200000,1137528000,1137528000,1111112000,1111152000,1293064000,883320000,1137528000,1137528000,2080896000,2080896000,573928000,573936000,1059392000,1059400000,1059392000,1059392000,573912000,573912000,573936000,573928000,1289200000,1289200000,1116272000,1116304000,1271048000,1271048000,573912000,573912000,1116296000,1116264000,2204592000,2204592000,1116304000,1116272000,2080896000,2080896000,1111096000,1111136000,1116264000,1116296000,1111152000,1111112000
93.343962,128083696000,874448000,1318808000,1748416000,2637032000,2873072000,3747496000,883240000,1328608000,874456000,1318776000,883320000,1328592000,1059400000,1087064000,3747496000,2873072000,2242488000,2311576000,1120976000,1155496000,1059392000,1087064000,1121008000,1155520000,1271048000,1271048000,1155496000,1120976000,2637032000,1748448000,621520000,621528000,1155520000,1121008000,621552000,621536000,621528000,621576000,2311576000,2385128000,1318808000,912232000,2273680000,2345760000,621536000,647808000,1318776000,918176000,1328608000,925232000,1146672000,1185888000,1289200000,1339696000,1171080000,1188088000,1146624000,1195400000,1328592000,945520000,1192872000,1171080000,2136240000,2146512000,573928000,590744000,1087064000,1097152000,1087064000,1105192000,573912000,590728000,594960000,573928000,1361400000,1289200000,1152368000,1116304000,1271048000,1271048000,599168000,573912000,1152392000,1149064000,2379920000,2273680000,1149112000,1152368000,2251496000,2136240000,1199032000,1146672000,1149080000,1152392000,1199088000,1146624000
93.692558,138225536000,971600000,1381424000,1942680000,2762272000,3053176000,3872736000,981400000,1391216000,971624000,1381400000,981488000,1391216000,1177104000,1177136000,3872736000,3053192000,2491656000,2525224000,1245528000,1245584000,1177112000,1193952000,1245568000,1245608000,1412280000,1412280000,1245584000,1245528000,2762272000,1942680000,690576000,690584000,1251152000,1245568000,690608000,690592000,690584000,690576000,2525360000,2491656000,1381424000,971600000,2449544000,2449544000,690608000,690608000,1381400000,971624000,1391216000,1032816000,1234600000,1309352000,1432448000,1482952000,1263920000,1314472000,1234560000,1318856000,1391216000,1032912000,1314480000,1263920000,2312104000,2312104000,637696000,637704000,1202376000,1177104000,1202384000,1177112000,637688000,637680000,637704000,637696000,1482960000,1432448000,1240304000,1240336000,1445896000,1412280000,637680000,637688000,1240328000,1240296000,2449544000,2449544000,1240336000,1240304000,2312104000,2312104000,1318800000,1234600000,1240296000,1240328000,1318864000,1234560000
94.000927,142642512000,1034224000,1381424000,2067920000,2762272000,3178384000,3872736000,1044000000,1391216000,1034240000,1381400000,1044088000,1391216000,1267136000,1204776000,3872736000,3178384000,2671736000,2560744000,1335568000,1280056000,1267152000,1204776000,1335608000,1280072000,1480120000,1484472000,1280056000,1335568000,2762272000,2067920000,725096000,725128000,1280072000,1335608000,725120000,725136000,725128000,725096000,2560744000,2671736000,1381424000,1034224000,2449544000,2625416000,725136000,725120000,1381400000,1034240000,1391216000,1044000000,1234600000,1322488000,1502960000,1504648000,1334968000,1319264000,1234560000,1322544000,1391216000,1044088000,1319264000,1334968000,2312104000,2487976000,665096000,673800000,1204776000,1267136000,1204776000,1267152000,665088000,673776000,673800000,665096000,1504648000,1502960000,1240304000,1328000000,1484472000,1480128000,673776000,665088000,1240328000,1327968000,2625416000,2449544000,1328008000,1240304000,2487976000,2312104000,1322488000,1234600000,1327968000,1240328000,1322544000,1234560000
94.321963,150505120000,1068776000,1478576000,2136952000,2956536000,3358464000,4178056000,1079520000,1489360000,1068776000,1478568000,1079616000,1489360000,1294800000,1294816000,4178056000,3358464000,2740824000,2740824000,1370080000,1370088000,1294832000,1294816000,1370128000,1370120000,1553504000,1553504000,1370088000,1370080000,2956536000,2136952000,759640000,759648000,1370120000,1370128000,759664000,759656000,759648000,759640000,2740824000,2740824000,1478576000,1068776000,2694504000,2694504000,759656000,759664000,1478568000,1068776000,1489360000,1079520000,1358064000,1358008000,1575696000,1575696000,1390312000,1390312000,1358016000,1358072000,1489360000,1079616000,1390312000,1390312000,2543320000,2543320000,701464000,701472000,1294816000,1294800000,1294816000,1294832000,701456000,701448000,701472000,701464000,1575696000,1575696000,1364336000,1364360000,1553504000,1553504000,701448000,701456000,1364360000,1364336000,2694504000,2694504000,1364360000,1364336000,2543320000,2543320000,1358008000,1358064000,1364336000,1364360000,1358072000,1358016000
94.653608,163438968000,1161912000,1572944000,2327880000,3145232000,3653672000,4477792000,1176856000,1584720000,1161904000,1572944000,1176944000,1584720000,1411168000,1409832000,4477800000,3658392000,2986144000,2984600000,1492984000,1491960000,1411208000,1409832000,1493032000,1491968000,1690752000,1691432000,1491960000,1492984000,3149968000,2327920000,827824000,827056000,1491976000,1493032000,827856000,827072000,827056000,827824000,2984600000,2988248000,1575312000,1165080000,2934192000,2937720000,827080000,827864000,1575312000,1165072000,1587088000,1176872000,1481248000,1480672000,1717728000,1717352000,1516160000,1516168000,1481208000,1481256000,1587088000,1177488000,1516168000,1516160000,2773992000,2773984000,764888000,764968000,1411936000,1412232000,1411928000,1412280000,764880000,764952000,764968000,764888000,1718408000,1718256000,1488104000,1488048000,1693544000,1693400000,764952000,764880000,1488120000,1488024000,2938928000,2938920000,1488048000,1488104000,2773984000,2773992000,1481200000,1481256000,1488024000,1488120000,1481264000,1481208000
94.984929,170041760000,1228416000,1609408000,2456152000,3216536000,3788176000,4658064000,1240280000,1622776000,1228544000,1610272000,1240376000,1623024000,1478568000,1440200000,4663448000,3789016000,3170064000,3059072000,1584672000,1529176000,1493312000,1440192000,1584728000,1529176000,1763768000,1766928000,1529176000,1584672000,3219840000,2456456000,863216000,863248000,1529176000,1584728000,863240000,863264000,863248000,863216000,3059072000,3170064000,1610280000,1228568000,2939456000,3115328000,863264000,863240000,1610272000,1228544000,1623040000,1240280000,1498328000,1569400000,1789992000,1791136000,1587752000,1572048000,1498320000,1569464000,1623040000,1240408000,1572048000,1587752000,2825080000,2950400000,792904000,801336000,1477952000,1502544000,1477944000,1502584000,792896000,801320000,801336000,792904000,1791136000,1789992000,1523072000,1576328000,1766928000,1763768000,801320000,792896000,1523096000,1576304000,3115328000,3004704000,1576328000,1523080000,2950400000,2827208000,1569400000,1516240000,1576304000,1524144000,1569464000,1516200000
95.317230,182468072000,1305104000,1703408000,2645152000,3406016000,4088768000,4950224000,1317800000,1715120000,1305080000,1703400000,1317888000,1715112000,1601544000,1556584000,4950224000,4088768000,3381800000,3304400000,1704176000,1652080000,1601584000,1556568000,1704224000,1652080000,1888512000,1907480000,1652080000,1706536000,3406080000,2645160000,924032000,930392000,1652080000,1706584000,924056000,930400000,930392000,924032000,3306512000,3400680000,1705520000,1305112000,3249656000,3334008000,931448000,924056000,1705512000,1305088000,1719320000,1327248000,1638640000,1689160000,1921120000,1912696000,1702032000,1693656000,1638608000,1689232000,1719312000,1335728000,1693656000,1702032000,3058408000,3155344000,854280000,854264000,1557648000,1610984000,1557632000,1611024000,854280000,854240000,854264000,854280000,1931584000,1921120000,1647112000,1687224000,1907480000,1896904000,854248000,854280000,1647128000,1687200000,3334008000,3249664000,1687224000,1647120000,3174216000,3058424000,1689168000,1639696000,1696640000,1647128000,1689248000,1639656000
95.660436,196265664000,1422464000,1786912000,2822640000,3573000000,4398808000,5236640000,1436160000,1809032000,1422464000,1786904000,1436232000,1809016000,1737960000,1675360000,5236640000,4398808000,3667208000,3555696000,1828728000,1777696000,1738008000,1675336000,1828776000,1777696000,2010840000,2046576000,1777696000,1831096000,3600288000,2844152000,1001336000,1000512000,1778288000,1833240000,1001360000,1001376000,1001368000,1001336000,3557408000,3668400000,1804344000,1422888000,3498456000,3605240000,1001376000,1001360000,1804328000,1422872000,1819056000,1436584000,1763960000,1816304000,2075944000,2077624000,1840536000,1824832000,1763920000,1816392000,1819048000,1436648000,1824832000,1840536000,3292296000,3412816000,920440000,928880000,1675632000,1737960000,1675608000,1738016000,920440000,928856000,928880000,920440000,2077624000,2076480000,1772536000,1824392000,2049384000,2046216000,928856000,920440000,1772544000,1824392000,3605256000,3498456000,1824432000,1772536000,3412816000,3357896000,1833120000,1796768000,1845384000,1805360000,1833240000,1796736000
95.989279,215936352000,1554584000,1964384000,3108288000,3927880000,4885040000,5704632000,1570248000,1980088000,1554584000,1964376000,1570312000,1980064000,1883344000,1883376000,5704632000,4885040000,3986648000,3986648000,1992856000,1992880000,1883400000,1883368000,1992904000,1992880000,2259648000,2259648000,1992880000,1992856000,3927880000,3108288000,1104928000,1104936000,1992880000,1992904000,1104968000,1104960000,1104936000,1104928000,3986648000,3986648000,1964384000,1554584000,3919280000,3919280000,1104960000,1104968000,1964376000,1554584000,1980088000,1570248000,1975352000,1975296000,2291920000,2291920000,2022272000,2022272000,1975312000,1975376000,1980064000,1570312000,2022272000,2022272000,3699376000,3699376000,1020312000,1020320000,1883376000,1883344000,1883368000,1883400000,1020304000,1020304000,1020320000,1020312000,2291920000,2291920000,1984504000,1984528000,2259648000,2259648000,1020304000,1020304000,1984512000,1984488000,3919280000,3919280000,1984528000,1984504000,3699376000,3699376000,1975296000,1975352000,1984488000,1984512000,1975376000,1975312000
96.329171,229393648000,1651760000,2061552000,3302560000,4122152000,5190352000,6009944000,1668392000,2078232000,1651736000,2061536000,1668464000,2078208000,2001056000,2001080000,6009944000,5190352000,4235816000,4235816000,2117416000,2117440000,2001104000,2001080000,2117448000,2117432000,2400872000,2400872000,2117440000,2117416000,4122152000,3302560000,1173984000,1173992000,2117432000,2117448000,1174040000,1174024000,1173992000,1173992000,4235816000,4311312000,2061552000,1651784000,4164232000,4229832000,1174024000,1174048000,2061536000,1651760000,2078232000,1668408000,2098816000,2131552000,2435168000,2435232000,2148664000,2148728000,2098768000,2131632000,2078208000,1668472000,2148728000,2148664000,3930584000,3930584000,1084080000,1084088000,2001080000,2001056000,2001080000,2001104000,1084080000,1084072000,1084088000,1084080000,2435232000,2435168000,2108536000,2108544000,2400872000,2400872000,1084072000,1084080000,2108544000,2108536000,4229832000,4164232000,2108544000,2108536000,3930584000,3930584000,2131552000,2098816000,2141336000,2108544000,2131632000,2098768000
96.655717,242339464000,1748920000,2158712000,3496832000,4316416000,5495664000,6315256000,1766528000,2176376000,1748896000,2158696000,1766608000,2176352000,2118768000,2118792000,6315256000,5495664000,4484984000,4484984000,2241976000,2241992000,2118808000,2118792000,2242008000,2241992000,2542104000,2542104000,2241992000,2241976000,4316416000,3496832000,1243048000,1243056000,2241992000,2242008000,1243088000,1243080000,1243056000,1243048000,4484984000,4484984000,2158712000,1748920000,4409192000,4409192000,1243080000,1243088000,2158696000,1748896000,2176376000,1766528000,2222280000,2222208000,2578408000,2578408000,2275056000,2275056000,2222224000,2222296000,2176352000,1766608000,2275056000,2275056000,4161792000,4161792000,1147888000,1147856000,2118792000,2118768000,2118792000,2118808000,1147880000,1147840000,1147856000,1147888000,2578480000,2611968000,2232560000,2265384000,2542104000,2542120000,1147840000,1147880000,2232584000,2265368000,4409192000,4409192000,2265384000,2232560000,4161792000,4161792000,2255016000,2222280000,2265376000,2232584000,2255104000,2222224000
96.982568,255490440000,1846080000,2255872000,3691096000,4510688000,5800984000,6620576000,1864656000,2274520000,1846064000,2255856000,1864768000,2274496000,2236488000,2236504000,6620576000,5800984000,4734144000,4734144000,2366536000,2366552000,2236520000,2236504000,2366560000,2366544000,2683328000,2683328000,2366552000,2366536000,4510688000,3691096000,1312112000,1312112000,2366544000,2366560000,1312144000,1312144000,1312112000,1312112000,4734144000,4734144000,2255872000,1846080000,4654144000,4654144000,1312144000,1312144000,2255856000,1846080000,2274520000,1864656000,2345736000,2345672000,2721656000,2721656000,2401448000,2401448000,2345688000,2378552000,2274496000,1864776000,2401448000,2401448000,4393008000,4393008000,1211624000,1211624000,2236504000,2236488000,2236504000,2236520000,1211616000,1211616000,1211624000,1211624000,2721656000,2721656000,2356600000,2389408000,2683328000,2683328000,1211648000,1211616000,2356608000,2389400000,4654144000,4654144000,2389408000,2356600000,4458608000,4393008000,2378472000,2345736000,2389400000,2356640000,2378552000,2345688000
97.310747,270528376000,1943272000,2353032000,3960928000,4704952000,6106328000,6925888000,1962816000,2372656000,1943224000,2353024000,1962920000,2372640000,2425512000,2354200000,6925888000,6106328000,5058824000,4983312000,2562416000,2491104000,2425544000,2354224000,2562432000,2491104000,2824560000,2866632000,2491104000,2562416000,4704952000,3969352000,1398000000,1407464000,2491104000,2562440000,1398032000,1407496000,1407464000,1398000000,4983312000,5125960000,2353032000,1985248000,4899096000,5040296000,1407496000,1398032000,2353024000,1985200000,2372656000,1962816000,2469192000,2469136000,2864904000,2864904000,2586744000,2527840000,2469144000,2469200000,2372640000,1962920000,2527840000,2586744000,4624216000,4773816000,1275392000,1300648000,2354200000,2434968000,2354224000,2435000000,1275384000,1300632000,1300648000,1275392000,2864904000,2864904000,2480664000,2480640000,2875064000,2824560000,1300632000,1275384000,2497456000,2480632000,5067576000,4899112000,2480640000,2497440000,4792696000,4624280000,2469136000,2485968000,2480632000,2497456000,2469200000,2485920000
97.653548,286429008000,2082416000,2450200000,4163616000,4899224000,6514496000,7231200000,2120784000,2470792000,2082368000,2450184000,2120880000,2470792000,2556896000,2497184000,7231200000,6514496000,5375136000,5293496000,2686976000,2646120000,2556920000,2497224000,2686992000,2646168000,3018336000,3007856000,2646152000,2686976000,4899224000,4163624000,1476504000,1476528000,2646168000,2686992000,1476528000,1476552000,1476528000,1476504000,5293528000,5394008000,2450200000,2082416000,5196648000,5293648000,1476560000,1476528000,2450192000,2082376000,2487568000,2120792000,2622096000,2677888000,3075472000,3079664000,2723680000,2706936000,2622056000,2677968000,2487600000,2123240000,2706936000,2723680000,4897592000,5026032000,1364440000,1374928000,2498240000,2559256000,2498272000,2559280000,1364432000,1374904000,1374928000,1364440000,3079664000,3075472000,2629912000,2688912000,3016280000,3026792000,1374904000,1364432000,2629928000,2688904000,5312528000,5205064000,2688912000,2629912000,5030752000,4905984000,2680256000,2626312000,2688904000,2629936000,2680328000,2626264000
97.987691,300790568000,2197400000,2577848000,4398296000,5146040000,6836608000,7698056000,2221296000,2598392000,2197392000,2577832000,2221384000,2598384000,2679072000,2615960000,7698056000,6836608000,5651616000,5546896000,2827552000,2773072000,2679088000,2615992000,2827568000,2773080000,3174856000,3178536000,2773072000,2827552000,5146040000,4398296000,1552160000,1552976000,2773088000,2829672000,1552184000,1553008000,1552984000,1552160000,5548992000,5656336000,2577880000,2197400000,5457568000,5559616000,1553008000,1552184000,2577872000,2197392000,2598424000,2221560000,2751368000,2803712000,3221912000,3223448000,2851144000,2835432000,2751320000,2804056000,2598416000,2221648000,2835952000,2851152000,5141440000,5262504000,1430592000,1438968000,2617016000,2679072000,2617048000,2679088000,1430584000,1438944000,1438976000,1430592000,3223448000,3221912000,2764720000,2816632000,3179064000,3176040000,1439008000,1430592000,2764736000,2816632000,5559616000,5457568000,2816632000,2764720000,5262504000,5141968000,2803976000,2751368000,2816632000,2764736000,2804056000,2751320000
98.356075,320626368000,2331880000,2741680000,4662440000,5482032000,7327560000,8147152000,2355384000,2765216000,2331880000,2741672000,2355464000,2765224000,2825048000,2825040000,8147152000,7327560000,5979976000,5979976000,2989312000,2989312000,2825064000,2825072000,2989336000,2989328000,3389472000,3389472000,2989312000,2989312000,5482032000,4662440000,1657416000,1657416000,2989328000,2989336000,1657440000,1657432000,1657416000,1657416000,5979976000,5979976000,2741680000,2331880000,5878920000,5878920000,1657432000,1657440000,2741672000,2331880000,2765216000,2355384000,2963032000,2962960000,3437880000,3437880000,3033408000,3033408000,2962976000,2963048000,2765224000,2355464000,3033408000,3033408000,5549064000,5549064000,1530472000,1530480000,2825040000,2825048000,2825072000,2825064000,1530464000,1530456000,1530480000,1530472000,3437880000,3437880000,2976760000,2976760000,3389472000,3389472000,1530456000,1530464000,2976768000,2976768000,5878920000,5878920000,2976760000,2976760000,5549064000,5549064000,2962960000,2963032000,2976768000,2976768000,2963048000,2962976000
