time(sec),sum-all,sum-rcv,sum-trans,rcv-bytes,rcv-packets,rcv-errs,rcv-drop,rcv-fifo,rcv-frame,rcv-compressed,rcv-multicast,trans-bytes,trans-packets,trans-errs,trans-drop,trans-fifo,trans-colls,trans-carrier,trans-compressed
208.935,36804378459,18426543657,18377834802,18424387724,2155933,0,0,0,0,0,0,18375678245,2156557,0,0,0,0,0,0
209.945,37124134789,18592169506,18531965283,18589994381,2175125,0,0,0,0,0,0,18529790762,2174521,0,0,0,0,0,0
210.970,37419535357,18733953885,18685581472,18731762035,2191850,0,0,0,0,0,0,18683388885,2192587,0,0,0,0,0,0
211.978,37770730109,18914740708,18855989401,18912527894,2212814,0,0,0,0,0,0,18853776851,2212550,0,0,0,0,0,0
213.002,38007227691,19027535187,18979692504,19025309035,2226152,0,0,0,0,0,0,18977465444,2227060,0,0,0,0,0,0
214.011,38318166703,19184406238,19133760465,19182161755,2244483,0,0,0,0,0,0,19131515271,2245194,0,0,0,0,0,0
215.018,38601754791,19330465540,19271289251,19328203916,2261624,0,0,0,0,0,0,19269027830,2261421,0,0,0,0,0,0
216.044,38948926458,19487024506,19461901952,19484744618,2279888,0,0,0,0,0,0,19459618500,2283452,0,0,0,0,0,0
217.052,39220507428,19639832536,19580674892,19637534945,2297591,0,0,0,0,0,0,19578377257,2297635,0,0,0,0,0,0
218.063,39547526407,19784091773,19763434634,19781777372,2314401,0,0,0,0,0,0,19761115911,2318723,0,0,0,0,0,0
219.070,39839258626,19949201820,19890056806,19946868226,2333594,0,0,0,0,0,0,19887723006,2333800,0,0,0,0,0,0
220.081,40112217911,20092318478,20019899433,20089968337,2350141,0,0,0,0,0,0,20017550427,2349006,0,0,0,0,0,0
221.091,40458491347,20258659038,20199832309,20256289387,2369651,0,0,0,0,0,0,20197462355,2369954,0,0,0,0,0,0
222.108,40758144974,20398974396,20359170578,20396588272,2386124,0,0,0,0,0,0,20356782059,2388519,0,0,0,0,0,0
223.116,41077153267,20568000044,20509153223,20565594209,2405835,0,0,0,0,0,0,20506747152,2406071,0,0,0,0,0,0
224.137,41344654640,20701733523,20642921117,20699312032,2421491,0,0,0,0,0,0,20640499471,2421646,0,0,0,0,0,0
225.145,41692758456,20874525392,20818233064,20872083832,2441560,0,0,0,0,0,0,20815790919,2442145,0,0,0,0,0,0
226.159,41937125240,20989078360,20948046880,20986623215,2455145,0,0,0,0,0,0,20945589243,2457637,0,0,0,0,0,0
227.167,42309649243,21183896396,21125752847,21181418685,2477711,0,0,0,0,0,0,21123274455,2478392,0,0,0,0,0,0
228.179,42537409276,21297963571,21239445705,21295472337,2491234,0,0,0,0,0,0,21236953832,2491873,0,0,0,0,0,0
229.186,42928193116,21492863449,21435329667,21490349603,2513846,0,0,0,0,0,0,21432815100,2514567,0,0,0,0,0,0
230.196,43139916283,21599355310,21540560973,21596828828,2526482,0,0,0,0,0,0,21538033788,2527185,0,0,0,0,0,0
231.205,43546721585,21802246668,21744474917,21799696581,2550087,0,0,0,0,0,0,21741923967,2550950,0,0,0,0,0,0
